Wall time,Step,Value
1605895713.413359,35377,0.21916960179805756
1605895716.386104,35383,0.30922865867614746
1605895766.066819,35481,0.7752072215080261
1605895767.071823,35483,0.5918113589286804
1605895811.161041,35570,0.06279667466878891
1605895812.653821,35573,0.22765125334262848
1605895826.329025,35600,0.15595567226409912
1605895912.514197,35771,0.7802861928939819
1605895916.182031,35778,0.49655115604400635
1605895949.516812,35844,0.4240846037864685
1605895952.058218,35849,0.9999207854270935
1605896005.60824,35953,0.06157705932855606
1605896014.316235,35970,0.14559437334537506
1605896048.536645,36037,0.09950749576091766
1605896058.557113,36057,0.21964311599731445
1605896113.374364,36164,0.2647019326686859
1605896139.74489,36216,0.10669571161270142
1605896147.453747,36231,0.347322553396225
1605896155.178596,36246,0.19009621441364288
1605896163.274313,36262,0.37799933552742004
1605896169.831302,36275,0.23984192311763763
1605896187.401018,36310,0.34915176033973694
1605896196.971549,36329,1.0575401782989502
1605896200.653688,36336,0.4267747402191162
1605896318.29953,36569,0.24316543340682983
1605896348.475107,36629,0.09599675238132477
1605896363.417411,36659,0.13106757402420044
1605896372.996516,36678,0.09672567248344421
1605896417.463693,36767,0.2898983359336853
1605896437.024521,36806,0.8368649482727051
1605896439.047817,36810,0.8226911425590515
1605896443.560651,36819,0.3491329252719879
1605896446.532592,36825,0.17275355756282806
1605896459.129794,36850,0.08215402066707611
1605896487.617725,36907,0.008196170441806316
1605896560.730876,37053,0.2911190390586853
1605896618.774187,37169,0.1496758610010147
1605896635.206986,37202,0.30778995156288147
1605896689.881626,37311,0.12662535905838013
1605896692.83711,37317,0.09905949234962463
1605896697.352426,37326,0.42506250739097595
1605896761.869302,37455,0.07547067105770111
1605896778.986119,37489,0.08884719014167786
1605896907.058238,37745,0.05910738930106163
1605896916.521151,37764,0.05594303458929062
1605896938.069428,37807,0.0017008790746331215
1605896972.457597,37876,0.3059387505054474
1605897079.951727,38091,0.09446351230144501
1605897130.350624,38192,0.15663424134254456
1605897157.678689,38247,0.1537829339504242
1605897165.159119,38262,0.5503216981887817
1605897199.836049,38331,0.23364374041557312
1605897216.850095,38365,0.5181354880332947
1605897253.880859,38439,0.21098029613494873
1605897261.840657,38455,0.04759346693754196
1605897267.339165,38466,0.14192037284374237
1605897284.481141,38500,0.37565529346466064
1605897324.69881,38580,0.1283731758594513
1605897355.38273,38641,0.7302447557449341
1605897355.923698,38642,0.14960311353206635
1605897385.133341,38700,0.1652418076992035
1605897395.239929,38720,0.06068606302142143
1605897416.854551,38763,0.2595762312412262
1605897419.433736,38768,0.8177363872528076
1605897455.784491,38840,0.15362092852592468
1605897526.869689,38981,0.16799162328243256
1605897538.603721,39004,0.08358173072338104
1605897539.132336,39005,0.13362665474414825
1605897607.698188,39141,0.533933699131012
1605897656.315407,39237,0.4143279790878296
1605897686.025625,39296,0.48600447177886963
1605897691.577795,39307,0.3728860318660736
1605897835.217558,39591,0.2869182229042053
1605897856.220168,39632,0.6366536021232605
1605897891.853507,39702,0.4866296947002411
1605897906.097672,39730,0.3912094831466675
1605897931.907136,39781,0.29631131887435913
1605897981.152074,39878,0.2870073616504669
1605897997.014354,39909,0.4213496744632721
1605897999.550276,39914,0.5069557428359985
1605898008.061707,39931,0.06517057865858078
1605898033.996828,39982,1.0742801427841187
1605898053.340789,40020,0.07868241518735886
1605898156.821569,40224,0.4613582193851471
1605898193.240493,40296,0.5289828777313232
1605898246.216468,40401,0.17136764526367188
1605898291.154777,40488,0.1909836083650589
1605898297.316142,40500,0.6448822617530823
1605898313.544805,40532,0.10701431334018707
1605898327.795393,40560,0.3383684456348419
1605898372.094255,40647,0.23772870004177094
1605898377.145091,40657,0.3984479308128357
1605898380.228358,40663,0.8044939041137695
1605898382.182723,40667,0.30672430992126465
1605898397.984694,40698,0.052724022418260574
1605898399.007658,40700,0.26539742946624756
1605898406.090576,40714,0.27376651763916016
1605898409.116792,40720,0.6215211153030396
1605898446.045463,40793,0.28473690152168274
1605898570.472166,41040,0.26155155897140503
1605898614.554166,41128,0.4026992917060852
1605898627.549079,41154,0.16386088728904724
1605898672.805249,41244,0.32118597626686096
1605898686.302822,41271,0.08055642992258072
1605898721.52367,41341,0.25766485929489136
1605898755.480578,41409,0.15845999121665955
1605898763.453871,41425,0.30141323804855347
1605898796.422235,41491,0.2823680639266968
1605898820.446772,41539,0.37472203373908997
1605898828.420552,41555,0.24372772872447968
1605898842.781476,41584,0.6371204853057861
1605898855.213273,41609,0.006962704937905073
1605898864.711691,41628,0.041308704763650894
1605898936.910662,41772,0.33121615648269653
1605898941.020568,41780,0.010649695061147213
1605898972.992403,41844,0.23949457705020905
1605898986.363317,41871,0.12408447265625
1605899053.698143,42006,0.0356169193983078
1605899057.18932,42013,0.13336250185966492
1605899066.335262,42031,0.02862175740301609
1605899117.761754,42134,0.017316171899437904
1605899129.6925,42158,0.004246169235557318
1605899134.649635,42168,0.22873413562774658
1605899141.702873,42182,0.13400141894817352
1605899172.662934,42244,0.017972368746995926
1605899220.134202,42339,0.5817391872406006
1605899252.993614,42405,0.05012311786413193
1605899275.372771,42450,0.369080126285553
1605899284.466885,42468,0.4693303406238556
1605899289.496733,42478,0.17902109026908875
1605899299.906926,42499,0.30726662278175354
1605899354.112099,42608,0.008511573076248169
1605899389.202425,42678,0.03443003445863724
1605899438.376941,42776,0.225437194108963
1605899496.895853,42893,0.15472224354743958
1605899515.825003,42931,0.055726706981658936
1605899532.520753,42964,0.11615899205207825
1605899541.121859,42981,0.23789414763450623
1605899560.712863,43020,0.6557289361953735
1605899682.467474,43262,0.21404892206192017
1605899690.496498,43278,0.1320771872997284
1605899763.400557,43422,0.3990052044391632
1605899789.653349,43474,0.4491127133369446
1605899811.979804,43518,0.3309856653213501
1605899829.851098,43553,0.5343651175498962
1605899844.922111,43583,0.17103126645088196
1605899856.954775,43607,0.14482221007347107
1605899869.214279,43631,0.05841067433357239
1605899873.280507,43639,0.496212899684906
1605899878.819539,43650,0.15402518212795258
1605899879.308934,43651,0.10513477027416229
1605899909.785086,43711,0.11842682957649231
1605899923.38223,43738,0.661875307559967
1605899925.389866,43742,0.5230202674865723
1605899932.88672,43757,0.8518456816673279
1605899945.870285,43783,1.021095633506775
1605899951.418262,43794,0.4157150983810425
1605899956.933358,43805,0.2261449098587036
1605899973.557571,43838,0.1140965148806572
1605900016.299237,43923,0.6319980621337891
1605900042.963896,43976,0.35464799404144287
1605900044.975097,43980,0.16215640306472778
1605900051.660694,43993,0.23012304306030273
1605900092.301488,44073,0.40407443046569824
1605900094.286154,44077,0.33566737174987793
1605900107.902221,44104,0.5371248722076416
1605900112.531067,44113,0.04589197039604187
1605900156.71783,44200,0.07915820181369781
1605900160.21756,44207,0.044656869024038315
1605900182.449425,44251,0.39363932609558105
1605900209.283084,44304,0.08027033507823944
1605900227.024623,44339,0.29906076192855835
1605900229.136825,44343,0.33171120285987854
1605900260.094867,44404,0.5364030003547668
1605900308.930928,44501,0.4772835671901703
1605900327.898361,44539,0.6552242040634155
1605900351.147798,44585,0.17146390676498413
1605900351.636304,44586,0.4048062562942505
1605900353.130626,44589,0.4064927101135254
1605900381.537072,44645,0.14381536841392517
1605900424.023618,44729,0.23053467273712158
1605900436.0178,44753,0.16228052973747253
1605900461.078906,44802,0.4775739014148712
1605900468.148619,44816,0.10206486284732819
1605900544.228785,44964,0.7650372385978699
1605900559.44348,44994,0.44992661476135254
1605900589.225435,45053,0.32311731576919556
1605900615.25102,45104,0.810813307762146
1605900719.440328,45310,0.30177661776542664
1605900723.973643,45319,0.36992916464805603
1605900749.868201,45370,0.5401157140731812
1605900750.87761,45372,0.7572096586227417
1605900819.076764,45507,0.15904363989830017
1605900837.147746,45543,0.11508581787347794
1605900859.383996,45587,0.00995887815952301
1605900889.143358,45646,0.10682417452335358
1605900895.143605,45658,0.5072765946388245
1605900951.995928,45771,0.3612857162952423
1605900986.277072,45839,0.47014692425727844
1605901004.035368,45874,0.12414724379777908
1605901079.484348,46024,0.08258476108312607
1605901083.909346,46033,0.28262239694595337
1605901097.365512,46060,0.28175750374794006
1605901112.368837,46090,0.13916821777820587
1605901129.347086,46124,0.17181561887264252
1605901151.689864,46169,0.0413079597055912
1605901155.640494,46177,0.0034295059740543365
1605901169.57429,46205,0.09514746814966202
1605901226.235153,46318,0.22611546516418457
1605901234.279185,46334,0.4194929301738739
1605901265.147685,46396,0.12508821487426758
1605901273.599238,46413,0.07051411271095276
1605901316.338625,46499,0.25794917345046997
1605901320.793007,46508,0.0068815588019788265
1605901395.438794,46657,0.2810654938220978
1605901414.919589,46696,0.3028600215911865
1605901440.93723,46748,0.790135383605957
1605901584.597576,47036,0.06306812912225723
1605901595.02998,47057,0.0910111516714096
1605901665.548855,47198,0.4125944972038269
1605901686.843744,47241,0.1523277312517166
1605901713.194515,47294,0.006773062516003847
1605901716.697968,47301,0.2706908881664276
1605901726.711424,47321,0.22347554564476013
1605901739.730753,47347,0.6486296653747559
1605901784.92363,47437,0.16727513074874878
1605901811.075419,47489,0.31579017639160156
1605901840.989469,47549,0.2243851125240326
1605901844.592642,47556,0.09885503351688385
1605901859.358144,47585,0.5357276797294617
1605901885.946657,47638,0.27278459072113037
1605901887.894028,47642,0.4249190390110016
1605901894.57681,47655,0.720151424407959
1605901901.644863,47669,0.005223867017775774
1605901913.71593,47693,0.10747645050287247
1605901919.780742,47705,0.41203024983406067
1605901935.778864,47737,0.33426886796951294
1605901939.350193,47744,0.21431395411491394
1605901946.47998,47758,0.7062135934829712
1605902003.690325,47871,0.13255129754543304
1605902009.265804,47882,0.07236053794622421
1605902012.360341,47888,0.4626500606536865
1605902033.139287,47929,0.25612661242485046
1605902035.110116,47933,0.3294394612312317
1605902042.049132,47947,0.1712592989206314
1605902053.701122,47970,0.17621266841888428
1605902107.359336,48076,0.15591713786125183
1605902129.188736,48119,0.14419753849506378
1605902151.491108,48163,0.465239942073822
1605902160.652212,48181,0.2528305649757385
1605902168.719855,48197,0.04409809038043022
1605902183.686186,48227,0.4183768332004547
1605902218.426615,48296,0.3353341817855835
1605902281.074661,48421,0.1672850102186203
1605902302.66089,48464,0.9218850135803223
1605902303.726286,48466,0.08737504482269287
1605902322.353465,48503,0.4232674539089203
1605902322.854266,48504,0.35350242257118225
1605902327.936385,48514,0.6661005020141602
1605902332.056611,48522,0.6482781767845154
1605902344.771867,48547,0.8859648704528809
1605902386.671292,48630,0.2813415825366974
1605902389.24775,48635,0.4186059236526489
1605902396.79064,48650,0.4212838113307953
1605902495.909494,48844,0.3914858102798462
1605902565.806737,48982,0.7932586669921875
1605902672.434716,49194,0.6829110383987427
1605902711.94448,49272,0.5373950600624084
1605902739.228901,49326,0.5323339104652405
1605902751.763315,49351,0.45165929198265076
1605902816.257032,49477,0.14187368750572205
1605902857.373795,49558,0.01502423919737339
1605902882.272672,49607,0.12595361471176147
1605902888.396807,49619,0.22446325421333313
1605902897.999019,49638,0.28776150941848755
1605902927.617583,49697,0.2526155710220337
1605902986.111267,49813,0.005117441061884165
1605903025.794,49892,0.3024460971355438
1605903046.960378,49934,0.13453486561775208
1606480567.59405,49396,0.30395278334617615
1606480591.82445,49446,0.3170301020145416
1606480609.653437,49483,0.09855050593614578
1606480636.716266,49539,0.7503204345703125
1606480644.455473,49555,0.44596609473228455
1606480659.263541,49585,0.13688233494758606
1606480681.989695,49631,0.7986364364624023
1606480695.157363,49658,0.004599348176270723
1606480751.184773,49772,0.8950223922729492
1606480795.146348,49860,0.1897045224905014
1606480829.050835,49928,0.6407046914100647
1606480843.973836,49958,0.2972097396850586
1606481284.56668,49390,0.5472844839096069
1606481294.28218,49409,0.2829885482788086
1606481295.232336,49411,0.21696296334266663
1606481298.113047,49417,0.41199150681495667
1606481324.624748,49472,0.401858389377594
1606481387.492821,49599,0.16052591800689697
1606481422.281804,49669,0.16618399322032928
